"rCRA"	"rError"
3518	50
3483	50
3469	50
3724	50
3520	50
3650	50
3053	50
3541	50
3078	50
3095	50
3649	50
3560	50
3591	50
3334	50
3040	50
3309	50
3416	50
2992	50
3550	50
3081	50
3162	50
3642	50
3232	50
3533	50
3275	50
3339	50
3776	50
3318	50
3309	50
3507	50
2946	50
3552	50
3067	50
3167	50
3182	50
3430	50
3432	50
3273	50
3572	50
3030	50
3148	50
3112	50
3443	50
3581	50
3289	50
3548	50
3160	50
3315	50
3633	50
3495	50
2960	50
3372	50
3496	50
3054	50
3410	50
3401	50
3441	50
3050	50
3650	50
3338	50
3006	50
3209	50
3138	50
3286	50
3136	50
3463	50
3296	50
3479	50
3593	50
3382	50
3047	50
3626	50
3629	50
3032	50
3418	50
3508	50
3396	50
3028	50
3733	50
3570	50
