"rCRA"	"rError"
6694	50
6421	50
6481	50
6713	50
6391	50
6406	50
7264	50
6823	50
6410	50
6716	50
6553	50
6826	50
6232	50
6261	50
6333	50
6516	50
6415	50
6355	50
6274	50
6272	50
6805	50
6138	50
6465	50
7117	50
6421	50
6330	50
6646	50
6825	50
6326	50
6207	50
6784	50
6598	50
6878	50
6519	50
6582	50
6481	50
6340	50
6280	50
6535	50
7003	50
6704	50
6340	50
6263	50
7342	50
6655	50
7158	50
6404	50
6544	50
6306	50
7178	50
6328	50
6997	50
6404	50
7313	50
6967	50
6892	50
6773	50
6880	50
6919	50
6586	50
6475	50
6543	50
6512	50
6433	50
6884	50
6757	50
6404	50
7047	50
6955	50
6340	50
6747	50
6218	50
6982	50
6789	50
6653	50
6144	50
6920	50
6259	50
6799	50
6945	50
