"rCRA"	"rError"
1145	20
341	20
370	20
692	20
660	20
1255	20
1148	20
787	20
523	20
826	20
854	20
1204	20
403	20
1044	20
302	20
1197	20
892	20
964	20
481	20
351	20
395	20
403	20
856	20
1191	20
375	20
321	20
814	20
607	20
1148	20
1184	20
1175	20
796	20
1211	20
600	20
949	20
912	20
864	20
878	20
808	20
565	20
367	20
1183	20
1274	20
642	20
496	20
660	20
1145	20
928	20
1207	20
1075	20
377	20
598	20
1020	20
600	20
361	20
1127	20
613	20
369	20
878	20
1285	20
624	20
696	20
1180	20
1105	20
552	20
367	20
836	20
1101	20
833	20
302	20
802	20
933	20
1268	20
514	20
936	20
613	20
829	20
478	20
896	20
298	20
