"rCRA"	"rError"
12387	20
12328	20
12406	20
12364	20
12585	20
12531	20
12499	20
12306	20
12419	20
12539	20
12304	20
12344	20
12469	20
12597	20
12292	20
12343	20
12414	20
12400	20
12322	20
12551	20
12315	20
12422	20
12383	20
12476	20
12459	20
12446	20
12429	20
12482	20
12467	20
12501	20
12499	20
12476	20
12308	20
12380	20
12488	20
12474	20
12414	20
12407	20
12523	20
12501	20
12473	20
12355	20
12656	20
12504	20
12676	20
12470	20
12461	20
12496	20
12474	20
12393	20
12409	20
12332	20
12361	20
12534	20
12333	20
12558	20
12447	20
12398	20
12659	20
12653	20
12241	20
12333	20
12398	20
12535	20
12476	20
12564	20
12534	20
12514	20
12426	20
12657	20
12337	20
12424	20
12361	20
12560	20
12686	20
12310	20
12441	20
12417	20
12477	20
12511	20
