"rCRA"	"rError"
32896	50
32910	50
32721	50
32739	50
32971	50
32749	50
33184	50
32913	50
32961	50
33055	50
32886	50
32920	50
32589	50
32485	50
32736	50
32346	50
32320	50
32466	50
33024	50
33051	50
32282	50
32803	50
32946	50
32892	50
32780	50
32319	50
32352	50
32345	50
33022	50
32664	50
32593	50
32776	50
32732	50
32749	50
32411	50
32929	50
32986	50
32986	50
32466	50
32678	50
32874	50
32713	50
32397	50
32876	50
32549	50
33103	50
32411	50
32588	50
32381	50
33136	50
32468	50
32905	50
32776	50
33028	50
32311	50
32769	50
32392	50
32925	50
32301	50
32847	50
32737	50
32964	50
32557	50
32767	50
32616	50
32727	50
32445	50
32668	50
32474	50
32701	50
32690	50
32621	50
33263	50
32444	50
32841	50
32330	50
32797	50
32697	50
32732	50
32549	50
