"rCRA"	"rError"
33813	50
33651	50
33570	50
33670	50
33453	50
33815	50
33544	50
33489	50
33680	50
33552	50
34033	50
33689	50
33473	50
34175	50
33979	50
33575	50
33885	50
33724	50
33812	50
34233	50
33635	50
33729	50
33635	50
34131	50
34067	50
33542	50
33588	50
33696	50
33581	50
34174	50
33594	50
33405	50
33865	50
33649	50
33983	50
33644	50
33589	50
33564	50
33732	50
33815	50
33594	50
33676	50
33512	50
33658	50
33571	50
33672	50
33785	50
33588	50
33736	50
33794	50
33778	50
34155	50
33477	50
34067	50
33817	50
33343	50
34082	50
33571	50
33782	50
33748	50
33855	50
33435	50
33522	50
33567	50
33456	50
33766	50
33571	50
33680	50
33371	50
33623	50
33649	50
33353	50
33432	50
34333	50
34195	50
33697	50
33465	50
33471	50
33551	50
33725	50
