"rCRA"	"rError"
9294	50
8808	50
8910	50
8968	50
9040	50
9219	50
8985	50
9230	50
8922	50
8836	50
9238	50
9437	50
9151	50
9523	50
9294	50
8940	50
9235	50
8849	50
9591	50
9354	50
9504	50
8966	50
9396	50
9147	50
8863	50
8845	50
9214	50
8865	50
8854	50
9363	50
9217	50
8950	50
8858	50
9263	50
8818	50
8961	50
8908	50
9192	50
9367	50
9310	50
9105	50
9208	50
9215	50
8838	50
8855	50
9425	50
8889	50
8843	50
9434	50
9067	50
9105	50
9474	50
9092	50
9110	50
8956	50
9135	50
8923	50
9337	50
9172	50
9220	50
9466	50
9028	50
9190	50
9383	50
9230	50
9449	50
9399	50
9298	50
9510	50
8912	50
9208	50
9403	50
8896	50
9620	50
9211	50
9045	50
9401	50
9089	50
8874	50
9161	50
