"rCRA"	"rError"
33512	50
33512	50
33531	50
33486	50
33403	50
33474	50
33221	50
33475	50
33539	50
33562	50
33188	50
33358	50
33385	50
33313	50
33541	50
33139	50
33720	50
33315	50
33245	50
33519	50
33488	50
33595	50
33514	50
33556	50
33461	50
33412	50
33293	50
33426	50
33410	50
33334	50
33322	50
33387	50
33510	50
33625	50
33445	50
33433	50
33396	50
33419	50
33353	50
33587	50
33299	50
33353	50
33888	50
33614	50
33362	50
33318	50
33403	50
33772	50
33218	50
33553	50
33711	50
33320	50
33715	50
33227	50
33352	50
33364	50
33717	50
33209	50
33421	50
33451	50
33360	50
33416	50
33409	50
33553	50
33521	50
33315	50
33473	50
33537	50
33407	50
33232	50
33175	50
33536	50
33568	50
33538	50
33528	50
33739	50
33464	50
33374	50
33384	50
33563	50
