"rCRA"	"rError"
30629	50
31156	50
30998	50
31419	50
31393	50
30964	50
31512	50
30718	50
31402	50
30727	50
30728	50
30665	50
30462	50
31024	50
31063	50
30695	50
30819	50
31448	50
30658	50
31366	50
30597	50
30697	50
31332	50
30700	50
30809	50
30689	50
31209	50
31415	50
31278	50
30406	50
31251	50
30634	50
31189	50
31120	50
30943	50
30779	50
31356	50
30791	50
31096	50
30652	50
30857	50
30906	50
30661	50
31218	50
31258	50
31170	50
30543	50
31165	50
31292	50
30783	50
30637	50
30999	50
31320	50
31046	50
30761	50
31090	50
31355	50
31457	50
30540	50
30313	50
31249	50
31210	50
31192	50
30687	50
31119	50
31301	50
30674	50
30976	50
30702	50
30774	50
31304	50
30935	50
30642	50
31290	50
31246	50
30737	50
31394	50
30650	50
31104	50
30748	50
