"rCRA"	"rError"
33657	50
33327	50
33669	50
33425	50
33668	50
33547	50
33576	50
33511	50
33433	50
33702	50
33280	50
33488	50
33432	50
33552	50
33614	50
33610	50
33818	50
33750	50
33380	50
33512	50
33206	50
33841	50
33348	50
33570	50
33243	50
33516	50
33622	50
33214	50
33413	50
33363	50
33478	50
33311	50
33413	50
33483	50
33499	50
33353	50
33204	50
33579	50
33403	50
33813	50
33551	50
33226	50
33571	50
33648	50
33539	50
33518	50
33312	50
33689	50
33713	50
33639	50
33610	50
33484	50
33655	50
33609	50
33525	50
33328	50
33428	50
33377	50
33480	50
33471	50
33249	50
33531	50
33718	50
33699	50
33584	50
33422	50
33426	50
33141	50
33310	50
33462	50
33625	50
33600	50
33475	50
33441	50
33273	50
33426	50
33503	50
33487	50
33414	50
33698	50
