"rCRA"	"rError"
25615	20
25880	20
26076	20
26243	20
26351	20
26344	20
26332	20
26220	20
26111	20
26317	20
26329	20
26294	20
25744	20
25658	20
26119	20
26294	20
26191	20
26063	20
26019	20
25460	20
26358	20
26445	20
26432	20
26262	20
25655	20
25945	20
26442	20
26210	20
26250	20
26306	20
26235	20
26055	20
26436	20
26218	20
25995	20
26026	20
25770	20
26296	20
26237	20
26274	20
26168	20
26279	20
26318	20
26309	20
25835	20
26304	20
26313	20
25874	20
26115	20
26268	20
26046	20
25335	20
26312	20
26002	20
25376	20
26417	20
25700	20
26187	20
25676	20
26304	20
26023	20
26398	20
25715	20
25934	20
25633	20
25950	20
26442	20
25630	20
26370	20
25772	20
26320	20
25546	20
26348	20
25584	20
26325	20
26282	20
25916	20
26223	20
26062	20
26118	20
