"rCRA"	"rError"
12667	20
12986	20
12736	20
13018	20
12472	20
12510	20
12670	20
12997	20
13109	20
13021	20
12605	20
12476	20
12318	20
12526	20
12892	20
12641	20
12298	20
12652	20
12737	20
12880	20
12969	20
12918	20
12982	20
12905	20
12578	20
12565	20
12865	20
12969	20
12710	20
12705	20
12487	20
12376	20
12885	20
12660	20
12849	20
13046	20
12950	20
12722	20
12422	20
12625	20
12643	20
12465	20
12678	20
12618	20
12532	20
12404	20
12573	20
12916	20
12436	20
12524	20
13104	20
13138	20
12603	20
12691	20
12856	20
12799	20
12698	20
12865	20
12632	20
12968	20
12709	20
13068	20
12628	20
12537	20
12977	20
12790	20
12508	20
12865	20
13144	20
12699	20
12781	20
12398	20
12557	20
12388	20
12788	20
12541	20
12443	20
12957	20
12826	20
12363	20
