"rCRA"	"rError"
3912	50
4351	50
4477	50
3838	50
4202	50
3978	50
4137	50
4374	50
3842	50
4088	50
3859	50
4415	50
4113	50
4115	50
4477	50
3982	50
3839	50
4439	50
4609	50
4139	50
3888	50
4051	50
4016	50
4003	50
4238	50
4477	50
4113	50
4094	50
3825	50
3959	50
4441	50
3834	50
4114	50
4397	50
4129	50
4377	50
4083	50
4090	50
4035	50
4431	50
4500	50
4284	50
4086	50
4605	50
3992	50
4376	50
4378	50
4227	50
4030	50
4399	50
3913	50
3935	50
4161	50
4347	50
4134	50
4151	50
4390	50
4439	50
3991	50
4133	50
4127	50
4147	50
3866	50
3852	50
4426	50
3988	50
4114	50
4432	50
4315	50
4079	50
4464	50
4248	50
4228	50
4197	50
4002	50
4122	50
4114	50
4374	50
4479	50
4487	50
