"rCRA"	"rError"
2482	50
2282	50
2281	50
2499	50
2851	50
2807	50
2268	50
2850	50
2614	50
2872	50
2560	50
2322	50
2570	50
2652	50
2881	50
2532	50
2115	50
2474	50
2165	50
2256	50
2518	50
2696	50
2748	50
2493	50
2462	50
2161	50
2178	50
2308	50
2251	50
2526	50
2447	50
2505	50
2204	50
2839	50
2477	50
2807	50
2414	50
2199	50
2748	50
2424	50
2524	50
2179	50
2702	50
2464	50
2469	50
2637	50
2830	50
2436	50
2844	50
2278	50
2111	50
2338	50
2208	50
2538	50
2511	50
2869	50
2218	50
2395	50
2642	50
2486	50
2492	50
2217	50
2498	50
2905	50
2660	50
2434	50
2779	50
2743	50
2799	50
2287	50
2507	50
2384	50
2889	50
2690	50
2252	50
2446	50
2204	50
2775	50
2088	50
2917	50
