"rCRA"	"rError"
33509	50
33668	50
33398	50
33380	50
33351	50
33264	50
33634	50
33451	50
33566	50
33549	50
33082	50
33218	50
33349	50
33376	50
33351	50
33585	50
33233	50
33412	50
33389	50
33309	50
33626	50
33408	50
33216	50
33413	50
33513	50
33610	50
33399	50
33578	50
33503	50
33620	50
33499	50
33513	50
33329	50
33363	50
33538	50
33253	50
33169	50
33393	50
33435	50
33317	50
33564	50
33410	50
33324	50
33429	50
33358	50
33354	50
33408	50
33298	50
33395	50
33306	50
33306	50
33287	50
33444	50
33503	50
33481	50
33194	50
33192	50
33317	50
33471	50
33585	50
33516	50
33374	50
33336	50
33263	50
33525	50
33261	50
33423	50
33408	50
33451	50
33317	50
33570	50
33530	50
33299	50
33458	50
33305	50
33346	50
33243	50
33299	50
33516	50
33516	50
