"rCRA"	"rError"
32393	50
32530	50
32784	50
33095	50
32421	50
32964	50
33057	50
32616	50
32571	50
32373	50
33100	50
32604	50
32893	50
32277	50
32779	50
32300	50
32684	50
32462	50
32932	50
32972	50
32662	50
32962	50
32515	50
32390	50
32735	50
32873	50
32468	50
32852	50
32932	50
32472	50
32460	50
32423	50
33040	50
32672	50
33039	50
32875	50
32728	50
32826	50
33027	50
32843	50
32728	50
32880	50
33011	50
32767	50
32500	50
32455	50
32888	50
32945	50
33013	50
32307	50
33075	50
32576	50
32665	50
32811	50
32825	50
32861	50
32470	50
33196	50
33179	50
32303	50
32956	50
32451	50
32885	50
32751	50
32748	50
32730	50
32586	50
32797	50
33011	50
33045	50
32438	50
33088	50
32677	50
32754	50
32350	50
32537	50
32189	50
33055	50
33208	50
32991	50
