"rCRA"	"rError"
26307	20
25910	20
25722	20
26206	20
26399	20
26183	20
25796	20
26209	20
26260	20
26049	20
26501	20
25438	20
26493	20
26372	20
26331	20
26217	20
26331	20
25925	20
25971	20
26390	20
26578	20
25480	20
25773	20
26052	20
25543	20
26194	20
26427	20
26312	20
26104	20
25574	20
26312	20
25731	20
26288	20
26509	20
26014	20
25525	20
25905	20
26428	20
26277	20
26124	20
26365	20
26237	20
26245	20
26493	20
26272	20
25863	20
26512	20
26388	20
26554	20
26416	20
25661	20
26256	20
25484	20
26082	20
26159	20
26400	20
25834	20
26260	20
26246	20
26394	20
25659	20
26060	20
26078	20
26251	20
26130	20
25697	20
26521	20
26146	20
25857	20
26212	20
26289	20
25783	20
26227	20
26103	20
26416	20
26261	20
26396	20
26299	20
25849	20
26103	20
