"rCRA"	"rError"
31417	50
31938	50
32443	50
31442	50
31995	50
31802	50
32122	50
31535	50
31996	50
32321	50
32283	50
32066	50
32308	50
32185	50
31580	50
32024	50
32132	50
32107	50
31579	50
31881	50
31423	50
31438	50
31402	50
31500	50
31571	50
31700	50
31526	50
32394	50
32207	50
31545	50
32202	50
32494	50
31790	50
32136	50
31390	50
32310	50
31367	50
31766	50
31715	50
32497	50
31512	50
32203	50
31552	50
31871	50
31990	50
31478	50
31409	50
32283	50
32076	50
31358	50
31938	50
32033	50
31864	50
31341	50
31683	50
31747	50
31249	50
32052	50
32433	50
31607	50
31581	50
31475	50
31997	50
31377	50
31537	50
32327	50
32561	50
31438	50
31833	50
31421	50
31629	50
31309	50
31388	50
32246	50
32519	50
31988	50
31966	50
32231	50
32389	50
31912	50
