"rCRA"	"rError"
27253	20
27781	20
27660	20
27772	20
27427	20
27902	20
27720	20
26917	20
27525	20
26850	20
26963	20
27268	20
27414	20
26831	20
26549	20
27837	20
27521	20
27354	20
27633	20
27543	20
27586	20
26707	20
27394	20
27827	20
27702	20
27207	20
27340	20
27901	20
26496	20
26721	20
27526	20
27363	20
27105	20
26656	20
26685	20
27724	20
27783	20
27509	20
27716	20
27851	20
27470	20
26641	20
27835	20
27817	20
27707	20
27921	20
27094	20
26946	20
27500	20
28035	20
27412	20
27590	20
27520	20
27447	20
26904	20
27499	20
27480	20
27958	20
26878	20
26790	20
28059	20
27446	20
27502	20
28119	20
27446	20
27100	20
27067	20
27512	20
27434	20
27042	20
27515	20
28093	20
27540	20
26689	20
27028	20
27453	20
27773	20
27426	20
28031	20
27718	20
