"rCRA"	"rError"
32841	20
32483	20
32174	20
32214	20
31997	20
32700	20
32151	20
31981	20
32400	20
32608	20
32063	20
32107	20
31943	20
32566	20
31753	20
32302	20
32388	20
32215	20
32407	20
32641	20
32220	20
32647	20
32569	20
32295	20
32297	20
31943	20
32566	20
32775	20
32705	20
32402	20
32686	20
32328	20
32334	20
32331	20
32849	20
32684	20
32519	20
32184	20
31976	20
32961	20
32138	20
32941	20
32406	20
32805	20
32377	20
32645	20
32072	20
32121	20
32183	20
32829	20
32232	20
31959	20
31958	20
32903	20
32204	20
32109	20
32622	20
32817	20
32126	20
32992	20
32844	20
32076	20
32370	20
32484	20
32055	20
32330	20
32101	20
32191	20
32836	20
32331	20
32595	20
32401	20
32335	20
32194	20
32539	20
32575	20
32245	20
32328	20
31835	20
32491	20
