"rCRA"	"rError"
32845	50
32652	50
32937	50
32628	50
32598	50
32506	50
32560	50
32348	50
32294	50
32600	50
32338	50
32531	50
32460	50
32772	50
32533	50
32976	50
32449	50
32969	50
33123	50
32235	50
32622	50
32454	50
32640	50
32329	50
32328	50
32372	50
32400	50
32815	50
32646	50
32157	50
32551	50
32740	50
32386	50
32338	50
32553	50
32758	50
31868	50
32337	50
32385	50
32229	50
32859	50
32109	50
32758	50
32638	50
32206	50
32280	50
32145	50
32847	50
32447	50
32661	50
32201	50
32214	50
32640	50
32408	50
32246	50
32244	50
32944	50
32386	50
32839	50
32065	50
32348	50
32434	50
32379	50
32206	50
32312	50
32285	50
32789	50
32350	50
32220	50
32669	50
32251	50
32947	50
32425	50
32531	50
32853	50
32562	50
32245	50
32495	50
32629	50
32529	50
