"rCRA"	"rError"
33474	20
33472	20
33401	20
33471	20
33525	20
33358	20
33277	20
33286	20
33578	20
33643	20
33332	20
33578	20
33624	20
33486	20
33460	20
33176	20
33463	20
33468	20
33337	20
33518	20
33528	20
33569	20
33287	20
33525	20
33304	20
33692	20
33463	20
33562	20
33172	20
33495	20
33391	20
33315	20
33654	20
33342	20
33359	20
33307	20
33410	20
33609	20
33458	20
33221	20
33381	20
33411	20
33449	20
33559	20
33454	20
33731	20
33495	20
33558	20
33350	20
33302	20
33210	20
33663	20
33416	20
33384	20
33576	20
33638	20
33371	20
33744	20
33554	20
33371	20
33229	20
33545	20
33180	20
33466	20
33532	20
33305	20
33391	20
33269	20
33340	20
33578	20
33394	20
33552	20
33300	20
33696	20
33657	20
33648	20
33365	20
33397	20
33369	20
33203	20
