"rCRA"	"rError"
7560	50
7244	50
6909	50
7417	50
7041	50
7231	50
6975	50
7424	50
7142	50
7464	50
7071	50
7197	50
7301	50
7550	50
7281	50
6933	50
6905	50
6935	50
6933	50
6883	50
7702	50
7451	50
7438	50
7435	50
7242	50
7281	50
6996	50
7553	50
6980	50
7195	50
6831	50
7133	50
6674	50
7051	50
7195	50
6940	50
6674	50
7489	50
7515	50
6952	50
6986	50
7378	50
6986	50
7309	50
7228	50
6951	50
7388	50
7000	50
7340	50
6648	50
7008	50
7031	50
6807	50
7182	50
7110	50
6786	50
7023	50
6644	50
7234	50
7194	50
6883	50
7024	50
7638	50
7342	50
6914	50
6853	50
7108	50
7229	50
7215	50
7333	50
6585	50
6721	50
7384	50
6863	50
6897	50
7428	50
6705	50
6935	50
6525	50
6923	50
