"rCRA"	"rError"
25321	20
25084	20
24702	20
25286	20
25175	20
25216	20
25322	20
24672	20
24863	20
25233	20
25296	20
24953	20
25288	20
24689	20
25523	20
25304	20
24629	20
25205	20
25207	20
25318	20
25241	20
25376	20
25002	20
25348	20
25308	20
25265	20
24958	20
25247	20
25301	20
25268	20
25484	20
25290	20
25289	20
24754	20
25206	20
25367	20
25180	20
25273	20
24664	20
25332	20
25175	20
24885	20
24760	20
25393	20
25153	20
25367	20
24692	20
25215	20
25345	20
25083	20
24776	20
25274	20
25367	20
25478	20
25340	20
25313	20
25381	20
25085	20
25265	20
25130	20
24906	20
25388	20
25195	20
25305	20
25242	20
25276	20
25222	20
24714	20
25614	20
25232	20
25466	20
25206	20
25326	20
25234	20
25331	20
25193	20
25281	20
25255	20
25113	20
24884	20
