"rCRA"	"rError"
3976	50
3568	50
3449	50
3873	50
3499	50
3556	50
3609	50
4154	50
3402	50
3438	50
3508	50
4005	50
3647	50
3858	50
3618	50
3446	50
3447	50
3574	50
3776	50
3501	50
3568	50
3761	50
3611	50
4137	50
4115	50
3990	50
3812	50
3735	50
3518	50
3497	50
3588	50
3510	50
3669	50
3762	50
4177	50
3478	50
3857	50
3908	50
4049	50
3724	50
3721	50
4084	50
3980	50
3546	50
4047	50
3521	50
3809	50
3880	50
3730	50
4045	50
3731	50
3419	50
3527	50
4177	50
3814	50
3906	50
3995	50
3838	50
3597	50
4192	50
3901	50
4129	50
3805	50
3614	50
4034	50
3621	50
4083	50
3555	50
3912	50
3854	50
4157	50
3717	50
3952	50
3652	50
3787	50
3703	50
3957	50
3850	50
3746	50
3876	50
