"rCRA"	"rError"
33122	20
33081	20
33523	20
33485	20
33343	20
33206	20
33373	20
33464	20
33397	20
33161	20
33244	20
33053	20
33421	20
33456	20
33191	20
33349	20
33311	20
33475	20
33459	20
33487	20
33412	20
33546	20
33376	20
33307	20
33345	20
33456	20
33216	20
33307	20
33324	20
33364	20
33270	20
33406	20
33150	20
33378	20
33514	20
33168	20
33100	20
33617	20
33368	20
33429	20
33352	20
33426	20
33361	20
33193	20
33362	20
33282	20
33144	20
33325	20
33428	20
33470	20
33493	20
33379	20
33298	20
33153	20
33367	20
33500	20
33535	20
33407	20
33108	20
33460	20
33553	20
33397	20
33334	20
33392	20
33288	20
33507	20
32906	20
33496	20
33368	20
33368	20
33259	20
33400	20
33418	20
33568	20
33281	20
33342	20
33088	20
33459	20
33237	20
33281	20
