"rCRA"	"rError"
28227	20
28309	20
27574	20
28432	20
27619	20
28046	20
27442	20
27518	20
28333	20
28283	20
27502	20
28151	20
27719	20
28274	20
28349	20
28234	20
28166	20
27402	20
27650	20
27341	20
27517	20
28174	20
28181	20
28377	20
27842	20
27700	20
28198	20
27888	20
27540	20
28226	20
27745	20
28022	20
27472	20
28119	20
28015	20
27662	20
27655	20
27657	20
28121	20
28287	20
28249	20
28299	20
27528	20
27490	20
27497	20
27883	20
27482	20
28035	20
27663	20
27948	20
27795	20
27826	20
27879	20
27764	20
27888	20
27646	20
28371	20
28325	20
28367	20
28141	20
28405	20
28011	20
27584	20
27965	20
28202	20
28282	20
27697	20
27618	20
27600	20
28180	20
27685	20
28488	20
27793	20
28211	20
27444	20
28673	20
27353	20
27886	20
28019	20
27387	20
