"rCRA"	"rError"
8376	50
8245	50
8306	50
8415	50
8098	50
8086	50
7905	50
8375	50
7941	50
8284	50
8263	50
8002	50
7974	50
7953	50
7969	50
8373	50
8124	50
8001	50
7912	50
8295	50
8173	50
8126	50
8343	50
8258	50
8370	50
8308	50
8190	50
8279	50
8098	50
7851	50
7952	50
7914	50
7986	50
8330	50
8524	50
8199	50
8513	50
8300	50
8104	50
7854	50
7838	50
7883	50
8456	50
7992	50
7977	50
8059	50
7851	50
8238	50
8272	50
8434	50
8245	50
7982	50
8464	50
7882	50
7857	50
8031	50
7971	50
7962	50
7869	50
7839	50
7977	50
8184	50
8187	50
8004	50
7995	50
8330	50
7861	50
7894	50
8125	50
8193	50
8138	50
7930	50
8293	50
8259	50
8207	50
8334	50
8309	50
8279	50
7744	50
8100	50
