"rCRA"	"rError"
32370	20
32386	20
32048	20
32311	20
32146	20
32605	20
32360	20
32491	20
32135	20
32127	20
32175	20
32336	20
32549	20
32305	20
31607	20
31877	20
32543	20
32364	20
32198	20
31732	20
31664	20
32288	20
31879	20
31838	20
31799	20
31461	20
32303	20
32731	20
32247	20
31860	20
32004	20
32135	20
32403	20
32142	20
32176	20
31584	20
31604	20
31971	20
32328	20
32183	20
32747	20
32132	20
31990	20
32199	20
31637	20
31617	20
32515	20
31550	20
31827	20
31895	20
31802	20
31657	20
32231	20
32383	20
31624	20
31616	20
32344	20
32516	20
32128	20
32249	20
31852	20
32161	20
32318	20
32209	20
31842	20
32469	20
31738	20
32251	20
32382	20
32370	20
32705	20
32430	20
31928	20
32529	20
32100	20
32206	20
32214	20
32369	20
32570	20
32556	20
