"rCRA"	"rError"
28899	50
28853	50
29227	50
28876	50
28828	50
28900	50
28885	50
28689	50
29288	50
28839	50
28603	50
29052	50
28915	50
28573	50
29025	50
28847	50
28767	50
28720	50
29333	50
28762	50
28760	50
29025	50
29110	50
29125	50
29249	50
29002	50
29231	50
29034	50
28723	50
28812	50
28381	50
29385	50
29000	50
29432	50
28731	50
28557	50
29044	50
29139	50
29202	50
29247	50
28705	50
28955	50
28963	50
29086	50
29046	50
29148	50
28856	50
28795	50
28989	50
29133	50
28958	50
28946	50
28841	50
28661	50
28916	50
29082	50
28957	50
28655	50
28954	50
29107	50
28941	50
29396	50
28994	50
29197	50
28706	50
28815	50
28774	50
28951	50
28781	50
28872	50
29073	50
29207	50
29312	50
29027	50
28899	50
29049	50
28862	50
29299	50
29040	50
28570	50
