"rCRA"	"rError"
5709	50
6256	50
6128	50
6080	50
6116	50
5636	50
5925	50
5883	50
6272	50
5942	50
6385	50
6040	50
5999	50
5799	50
6177	50
6469	50
5780	50
5738	50
5962	50
6132	50
5813	50
5651	50
6210	50
5854	50
6007	50
6012	50
5573	50
6003	50
5732	50
5602	50
5620	50
5683	50
6147	50
5893	50
6320	50
6081	50
6201	50
5996	50
6160	50
5779	50
5829	50
5694	50
6070	50
6225	50
6088	50
6237	50
5672	50
6119	50
5822	50
5924	50
5706	50
5945	50
6033	50
5810	50
5805	50
5823	50
6125	50
6233	50
6221	50
5662	50
6348	50
6458	50
6278	50
6069	50
5968	50
6005	50
6018	50
5998	50
5914	50
5843	50
6226	50
5711	50
5792	50
5619	50
5984	50
6344	50
5897	50
6037	50
5866	50
5723	50
