"rCRA"	"rError"
25551	50
25409	50
26171	50
25952	50
26245	50
26091	50
25321	50
25372	50
25326	50
26353	50
25526	50
25966	50
26324	50
25328	50
26097	50
25347	50
25249	50
26027	50
26279	50
25300	50
25267	50
25755	50
25409	50
25318	50
25642	50
26029	50
26233	50
25194	50
25328	50
25298	50
25312	50
25536	50
25223	50
25281	50
25872	50
26189	50
25755	50
25400	50
25722	50
25782	50
25554	50
26053	50
26495	50
26264	50
25739	50
25998	50
25299	50
25867	50
25233	50
26035	50
26151	50
25244	50
26217	50
25600	50
25516	50
25361	50
25738	50
26081	50
26057	50
25334	50
25953	50
25186	50
25750	50
25618	50
25397	50
26278	50
25164	50
25338	50
26189	50
25287	50
26161	50
26087	50
26268	50
25207	50
26287	50
26089	50
25484	50
25290	50
25390	50
26217	50
