"rCRA"	"rError"
7433	50
7850	50
7718	50
7381	50
7575	50
7857	50
7631	50
7337	50
7955	50
7907	50
7567	50
8168	50
7444	50
8007	50
7907	50
7275	50
7716	50
7540	50
7682	50
7530	50
7429	50
7906	50
7750	50
7435	50
7857	50
7651	50
7918	50
8005	50
7269	50
7907	50
7306	50
8046	50
7877	50
8030	50
7519	50
7815	50
7991	50
7356	50
7734	50
7827	50
7816	50
7896	50
7923	50
7751	50
7704	50
7675	50
7885	50
7820	50
7649	50
7746	50
7299	50
7375	50
7968	50
7504	50
7254	50
7761	50
7325	50
7782	50
7424	50
7462	50
7970	50
7536	50
7298	50
7658	50
7550	50
8040	50
7358	50
7482	50
7506	50
7436	50
7806	50
7635	50
7936	50
7845	50
8018	50
7925	50
8037	50
7682	50
8016	50
7305	50
