"rCRA"	"rError"
5274	20
5020	20
4704	20
5108	20
4925	20
5210	20
5059	20
5084	20
4498	20
4758	20
4779	20
4751	20
5000	20
4700	20
4619	20
4935	20
4988	20
5238	20
5037	20
4527	20
4957	20
4951	20
5045	20
4702	20
5026	20
4924	20
4471	20
4630	20
4952	20
5220	20
5035	20
4695	20
4443	20
4652	20
4475	20
4670	20
4542	20
4936	20
5054	20
4813	20
4475	20
5169	20
4708	20
4686	20
4678	20
4675	20
4668	20
4759	20
4448	20
4617	20
4769	20
5029	20
4711	20
4477	20
5213	20
4458	20
4995	20
4730	20
4981	20
4560	20
4731	20
4468	20
5061	20
4687	20
4409	20
5094	20
5086	20
4766	20
4745	20
4469	20
5103	20
4692	20
4647	20
4739	20
4448	20
5047	20
4457	20
5269	20
4528	20
4736	20
