"rCRA"	"rError"
7874	50
7487	50
7507	50
7371	50
7807	50
7223	50
7479	50
7677	50
7091	50
7336	50
7885	50
7797	50
7253	50
7463	50
7853	50
6964	50
7196	50
6982	50
8067	50
7443	50
7095	50
7238	50
7008	50
7458	50
7119	50
6993	50
7968	50
7130	50
7774	50
7305	50
7336	50
7326	50
7848	50
7193	50
7389	50
7883	50
7883	50
7753	50
7433	50
7414	50
7467	50
7156	50
7410	50
7798	50
7228	50
7553	50
7470	50
7658	50
7728	50
7909	50
7666	50
7076	50
7875	50
7452	50
7396	50
7147	50
7109	50
6922	50
7411	50
7874	50
7350	50
7511	50
7954	50
7283	50
7107	50
7894	50
7356	50
7756	50
7233	50
7049	50
7834	50
7066	50
7790	50
7703	50
7575	50
7316	50
7306	50
7169	50
7990	50
7988	50
