"rCRA"	"rError"
5995	20
6720	20
6700	20
6727	20
6048	20
6463	20
5953	20
6319	20
6121	20
6215	20
6568	20
6560	20
6436	20
6139	20
6172	20
6623	20
6188	20
6151	20
6938	20
6593	20
6663	20
6621	20
6479	20
6826	20
6319	20
6939	20
6486	20
6314	20
6480	20
6123	20
6387	20
6145	20
6272	20
6016	20
6060	20
5998	20
6008	20
6804	20
6310	20
6497	20
6024	20
6354	20
6719	20
6215	20
6139	20
6738	20
6301	20
5979	20
6096	20
6356	20
6179	20
6463	20
6173	20
6761	20
6082	20
6805	20
6116	20
6123	20
6410	20
6781	20
6591	20
6142	20
6709	20
6469	20
6393	20
6158	20
6622	20
6767	20
6364	20
6379	20
5954	20
6664	20
6080	20
6204	20
6441	20
6446	20
6740	20
6388	20
6320	20
6115	20
