"rCRA"	"rError"
27647	50
28158	50
27842	50
28426	50
27718	50
28185	50
27939	50
28225	50
28303	50
28431	50
27993	50
28309	50
28198	50
28244	50
27889	50
27565	50
28650	50
28294	50
28148	50
28372	50
27843	50
28670	50
27843	50
28156	50
27920	50
28471	50
27625	50
27717	50
28153	50
27973	50
27797	50
28213	50
28337	50
27701	50
28033	50
27847	50
27955	50
28378	50
28141	50
28286	50
27688	50
27926	50
27480	50
27567	50
28191	50
27947	50
27848	50
27985	50
28096	50
28472	50
28363	50
28432	50
27681	50
27725	50
28016	50
27687	50
28336	50
27715	50
28311	50
28164	50
27616	50
28195	50
27635	50
27389	50
27636	50
28288	50
28141	50
28038	50
27999	50
28118	50
28058	50
27587	50
27893	50
27978	50
27451	50
27815	50
28259	50
28088	50
27703	50
27599	50
