"rCRA"	"rError"
31385	50
31242	50
31351	50
31520	50
30886	50
31488	50
31432	50
30708	50
31251	50
30558	50
31400	50
31271	50
31541	50
31294	50
31756	50
31576	50
31243	50
30398	50
30679	50
31398	50
31516	50
31357	50
30659	50
31304	50
31280	50
30634	50
31286	50
31088	50
31432	50
31213	50
31131	50
31429	50
31389	50
30807	50
31112	50
31450	50
30777	50
30725	50
31245	50
30982	50
31243	50
30867	50
31281	50
31481	50
30740	50
31366	50
31592	50
30704	50
30795	50
30454	50
31043	50
31431	50
30704	50
31000	50
30958	50
30621	50
30714	50
31345	50
31467	50
31500	50
31402	50
30539	50
30788	50
31542	50
31223	50
31462	50
30691	50
30908	50
31003	50
31443	50
30997	50
30647	50
30413	50
31249	50
31529	50
31278	50
31191	50
31392	50
30981	50
31069	50
