"rCRA"	"rError"
8818	50
8188	50
8215	50
8003	50
8457	50
7912	50
8792	50
8027	50
8781	50
8702	50
8119	50
8325	50
8080	50
8032	50
7991	50
8384	50
8526	50
8129	50
8329	50
8095	50
8172	50
8605	50
8757	50
8150	50
7877	50
8418	50
8740	50
8166	50
8388	50
8169	50
8110	50
8702	50
8003	50
8108	50
7989	50
8216	50
8006	50
8650	50
8194	50
8006	50
7965	50
8179	50
8262	50
8030	50
8802	50
7950	50
8807	50
8159	50
8518	50
8339	50
8615	50
8596	50
8503	50
8187	50
8754	50
8314	50
8539	50
8132	50
8269	50
8248	50
8438	50
8195	50
8068	50
8139	50
8130	50
8157	50
8326	50
8226	50
8299	50
8166	50
7972	50
8653	50
8658	50
8271	50
8036	50
8768	50
8735	50
8380	50
8308	50
8111	50
