"rCRA"	"rError"
9269	50
9098	50
9184	50
8889	50
8752	50
8787	50
9378	50
9210	50
8989	50
8730	50
8998	50
9230	50
8815	50
8844	50
8843	50
8905	50
9208	50
9320	50
8738	50
8724	50
8811	50
8787	50
8725	50
8895	50
9234	50
9065	50
8714	50
8957	50
8866	50
8977	50
8703	50
8750	50
9187	50
9182	50
8874	50
8780	50
8888	50
8860	50
9230	50
9196	50
8880	50
9168	50
8784	50
8741	50
8994	50
9338	50
8802	50
9394	50
8766	50
8949	50
9192	50
8891	50
8819	50
8755	50
8790	50
9300	50
9268	50
8720	50
9225	50
9207	50
8800	50
9171	50
8950	50
9136	50
8690	50
8914	50
8817	50
8808	50
8787	50
8833	50
9416	50
9276	50
9253	50
8858	50
9310	50
8819	50
8593	50
8725	50
9295	50
8983	50
