"rCRA"	"rError"
28950	20
28506	20
28281	20
28537	20
28558	20
28669	20
28358	20
28445	20
28658	20
28408	20
28326	20
28577	20
28418	20
28340	20
28601	20
28775	20
28528	20
28403	20
28531	20
28579	20
28440	20
28987	20
28536	20
28398	20
28849	20
28188	20
28818	20
28462	20
28858	20
28515	20
28305	20
28648	20
28523	20
29027	20
28679	20
28570	20
28310	20
28708	20
28473	20
28639	20
28853	20
28950	20
28616	20
28873	20
28592	20
28779	20
28636	20
28748	20
28811	20
28280	20
28220	20
28467	20
28321	20
28509	20
28370	20
28427	20
28385	20
28597	20
28655	20
28537	20
28926	20
28699	20
28885	20
28257	20
28507	20
28375	20
28399	20
28303	20
28316	20
28550	20
28390	20
28459	20
28614	20
28630	20
28503	20
28812	20
28162	20
28650	20
28888	20
28435	20
