"rCRA"	"rError"
1450	50
1687	50
1912	50
1572	50
1735	50
1975	50
1902	50
1542	50
2228	50
2147	50
1951	50
1994	50
2006	50
1498	50
1681	50
2179	50
1752	50
1589	50
1855	50
1785	50
1868	50
1864	50
1537	50
1712	50
1755	50
2234	50
1758	50
1913	50
1793	50
2183	50
2013	50
1606	50
2034	50
1684	50
2061	50
1659	50
1600	50
1591	50
2162	50
1938	50
1718	50
1783	50
1584	50
1512	50
1638	50
1929	50
2028	50
1796	50
2098	50
2238	50
2070	50
2010	50
1506	50
1656	50
1610	50
1808	50
1901	50
1708	50
1475	50
1955	50
2133	50
1757	50
2077	50
2055	50
1467	50
1968	50
1814	50
1550	50
1798	50
1831	50
1673	50
2168	50
2103	50
2006	50
1953	50
2055	50
1711	50
1699	50
1937	50
1957	50
