"rCRA"	"rError"
2840	20
2424	20
2455	20
2877	20
2219	20
2463	20
2118	20
2538	20
2480	20
2298	20
2443	20
2514	20
2427	20
2385	20
2226	20
2812	20
2609	20
2518	20
2186	20
2199	20
2573	20
2145	20
2226	20
2841	20
2526	20
2410	20
2147	20
2414	20
2285	20
2160	20
2195	20
2441	20
2499	20
2253	20
2079	20
2206	20
2165	20
2229	20
2205	20
2506	20
2153	20
2413	20
2394	20
2538	20
2438	20
2133	20
2549	20
2420	20
2519	20
2441	20
2523	20
2475	20
2265	20
2726	20
2192	20
2650	20
2094	20
2313	20
2374	20
2409	20
2497	20
2519	20
2080	20
2237	20
2426	20
2184	20
2205	20
2209	20
2567	20
2493	20
2122	20
2197	20
2691	20
2115	20
2186	20
2832	20
2088	20
2493	20
2191	20
2086	20
