"rCRA"	"rError"
24243	50
23902	50
24566	50
24565	50
24387	50
24270	50
24525	50
24130	50
24078	50
24787	50
24464	50
24399	50
24682	50
24276	50
24196	50
24218	50
24554	50
24532	50
24176	50
24052	50
24169	50
24055	50
24284	50
24044	50
24285	50
24215	50
24616	50
24151	50
24194	50
24183	50
24583	50
24113	50
24145	50
24735	50
24250	50
24242	50
24101	50
24253	50
24018	50
24403	50
24802	50
24244	50
24631	50
24139	50
24346	50
24178	50
24639	50
24235	50
24411	50
24562	50
24775	50
24704	50
24146	50
24113	50
24114	50
24154	50
24120	50
24659	50
24360	50
24269	50
24328	50
24419	50
24752	50
24510	50
24110	50
24682	50
24171	50
24020	50
23926	50
24055	50
24638	50
24658	50
24498	50
24324	50
24177	50
24283	50
24328	50
23992	50
24437	50
24062	50
