"rCRA"	"rError"
34204	20
33655	20
33785	20
33571	20
33469	20
33683	20
33686	20
33417	20
33417	20
33710	20
34477	20
33281	20
34143	20
33820	20
33466	20
33622	20
34157	20
34394	20
33763	20
33734	20
33520	20
33532	20
33452	20
33530	20
33896	20
33738	20
33439	20
33545	20
33712	20
33921	20
33726	20
33661	20
33647	20
33620	20
34353	20
34262	20
33770	20
33918	20
33589	20
33423	20
33746	20
33487	20
34115	20
33474	20
33727	20
33556	20
34153	20
33909	20
34152	20
33444	20
33648	20
33633	20
33583	20
33568	20
34189	20
33554	20
33754	20
33313	20
33726	20
33361	20
33977	20
34367	20
33842	20
33791	20
33407	20
33653	20
33772	20
33532	20
34051	20
34076	20
33613	20
34085	20
33384	20
33549	20
33452	20
33722	20
33775	20
33788	20
33724	20
33533	20
