"rCRA"	"rError"
4969	20
4985	20
5309	20
5302	20
4782	20
4743	20
4680	20
4893	20
4957	20
4715	20
4751	20
5058	20
4680	20
5419	20
5269	20
5334	20
5248	20
5070	20
5416	20
4738	20
5336	20
5015	20
4993	20
5318	20
5333	20
5051	20
5002	20
5237	20
5027	20
4886	20
5055	20
4734	20
5362	20
5500	20
5437	20
4925	20
5287	20
5334	20
4999	20
4668	20
4621	20
5363	20
4779	20
5252	20
5437	20
5284	20
4943	20
4983	20
5322	20
5574	20
5420	20
5038	20
4940	20
4800	20
5446	20
5056	20
5053	20
5462	20
5251	20
5054	20
5083	20
4813	20
4634	20
5368	20
4932	20
5087	20
4988	20
5016	20
4772	20
4633	20
5317	20
5247	20
5175	20
5454	20
5206	20
5450	20
5008	20
5118	20
5317	20
5054	20
