"rCRA"	"rError"
8543	50
8707	50
8680	50
8272	50
8673	50
8471	50
8741	50
8677	50
8928	50
8620	50
8654	50
8926	50
8457	50
8778	50
8674	50
8307	50
8868	50
8968	50
8776	50
8412	50
8345	50
8667	50
9111	50
8843	50
8794	50
8749	50
8702	50
8956	50
8873	50
8874	50
8437	50
8917	50
8320	50
8478	50
9020	50
8726	50
8891	50
8780	50
8881	50
8652	50
8620	50
9182	50
9209	50
8806	50
8906	50
8963	50
8660	50
8873	50
8966	50
8885	50
8565	50
8864	50
8484	50
8834	50
8795	50
8907	50
8813	50
9018	50
8839	50
8355	50
8944	50
8635	50
8494	50
8761	50
8917	50
8358	50
8848	50
8932	50
8425	50
8823	50
8322	50
8524	50
8943	50
8902	50
8344	50
8905	50
8856	50
8853	50
8937	50
8874	50
