"rCRA"	"rError"
9223	20
8706	20
8998	20
8887	20
9102	20
8754	20
9247	20
9184	20
9155	20
8873	20
8655	20
8901	20
8934	20
8900	20
8912	20
9331	20
8973	20
8831	20
9177	20
9221	20
8849	20
8714	20
8886	20
9220	20
8737	20
8659	20
8872	20
8783	20
8812	20
9165	20
8910	20
8848	20
9314	20
8998	20
8978	20
8820	20
9241	20
8794	20
8760	20
8858	20
8771	20
9249	20
8858	20
8740	20
8856	20
8939	20
9193	20
9149	20
8920	20
8905	20
8891	20
9199	20
8854	20
9046	20
8751	20
8720	20
9041	20
9301	20
9347	20
8874	20
9093	20
8776	20
8813	20
9186	20
8873	20
9197	20
8928	20
9207	20
9343	20
8812	20
8733	20
9251	20
9137	20
8763	20
9233	20
9291	20
8722	20
9242	20
8920	20
9317	20
