"rCRA"	"rError"
34881	20
35159	20
35365	20
35007	20
35103	20
35019	20
35327	20
35371	20
34738	20
34810	20
35419	20
35067	20
35702	20
35168	20
35720	20
35661	20
35720	20
35323	20
34740	20
35195	20
35259	20
34751	20
35356	20
35498	20
35118	20
35513	20
35490	20
35341	20
35489	20
35241	20
34767	20
35012	20
35209	20
35078	20
35199	20
34931	20
35001	20
34921	20
35110	20
35455	20
35164	20
35165	20
35134	20
35488	20
35624	20
35621	20
35385	20
35435	20
35588	20
34825	20
34821	20
35320	20
35268	20
35558	20
35012	20
34663	20
34877	20
35191	20
35521	20
35386	20
35063	20
35288	20
35020	20
34966	20
35033	20
35474	20
35380	20
35184	20
35048	20
34962	20
34753	20
35306	20
34976	20
35236	20
35279	20
35110	20
35159	20
35084	20
35059	20
35167	20
