"rCRA"	"rError"
28407	50
28523	50
28540	50
28556	50
28349	50
28380	50
28466	50
28445	50
28424	50
28486	50
28850	50
28655	50
28487	50
28613	50
28329	50
28375	50
28434	50
28425	50
28626	50
28227	50
28274	50
28418	50
28652	50
28561	50
28469	50
28552	50
28259	50
28560	50
28275	50
28541	50
28462	50
28552	50
28387	50
28358	50
28437	50
28365	50
28240	50
28246	50
28221	50
28377	50
28567	50
28238	50
28491	50
28756	50
28569	50
28671	50
28596	50
28472	50
28286	50
28533	50
28621	50
28496	50
28744	50
28111	50
28261	50
28152	50
28369	50
28700	50
28375	50
28470	50
28465	50
28557	50
28303	50
28307	50
28433	50
28321	50
28407	50
28643	50
28257	50
28556	50
28349	50
28515	50
28509	50
28437	50
28765	50
28505	50
28220	50
28333	50
28495	50
28436	50
