"rCRA"	"rError"
28209	50
28437	50
28472	50
28164	50
28733	50
28745	50
28945	50
28530	50
28622	50
28822	50
28582	50
28335	50
28305	50
28922	50
28958	50
28567	50
28728	50
28384	50
28776	50
28590	50
29017	50
28790	50
28772	50
28314	50
28285	50
28464	50
29057	50
28369	50
28792	50
28339	50
28824	50
28605	50
28820	50
28726	50
28428	50
28053	50
28731	50
28447	50
28458	50
28268	50
28913	50
28416	50
28441	50
28358	50
28563	50
28465	50
28840	50
28730	50
28294	50
28886	50
28810	50
28220	50
28987	50
28878	50
28574	50
28856	50
28446	50
28548	50
28686	50
28422	50
28759	50
28417	50
28169	50
28471	50
28378	50
28509	50
28847	50
28493	50
28774	50
28454	50
28184	50
28647	50
28613	50
28705	50
28712	50
28496	50
28513	50
28397	50
28335	50
28876	50
