"rCRA"	"rError"
6976	20
6455	20
7310	20
6547	20
7085	20
7325	20
6447	20
6821	20
7255	20
6795	20
7431	20
6966	20
6642	20
7430	20
6441	20
6453	20
7386	20
7469	20
7184	20
7126	20
7378	20
7296	20
7302	20
7411	20
6722	20
6568	20
7291	20
7303	20
7436	20
7309	20
7290	20
6645	20
6444	20
6578	20
7009	20
7290	20
7417	20
7131	20
6947	20
6727	20
6997	20
6386	20
7016	20
6470	20
7057	20
6619	20
6774	20
7313	20
6601	20
7449	20
6976	20
6585	20
7415	20
6788	20
6962	20
7267	20
6577	20
6700	20
6866	20
6597	20
6809	20
6909	20
7357	20
7217	20
6613	20
7105	20
6985	20
7322	20
6888	20
7111	20
7464	20
7401	20
7463	20
6425	20
6831	20
7266	20
7290	20
6850	20
7416	20
6666	20
