"rCRA"	"rError"
32440	20
32535	20
31822	20
32234	20
31731	20
32075	20
31809	20
32247	20
31659	20
31537	20
32282	20
32013	20
32371	20
32132	20
32066	20
31674	20
31571	20
32177	20
32537	20
32257	20
32613	20
31726	20
32015	20
32324	20
31609	20
32081	20
31933	20
32028	20
32550	20
32287	20
32202	20
32275	20
31642	20
32384	20
31695	20
32287	20
31623	20
32470	20
31675	20
32445	20
32004	20
32300	20
32153	20
32467	20
31753	20
32393	20
32220	20
32331	20
32239	20
32218	20
32422	20
32643	20
32421	20
32104	20
31991	20
32504	20
32184	20
32148	20
32851	20
31701	20
32474	20
32004	20
32018	20
31994	20
32471	20
31742	20
32271	20
31808	20
32530	20
32395	20
32171	20
32295	20
32424	20
31611	20
31703	20
32207	20
32543	20
32125	20
32760	20
32288	20
