"rCRA"	"rError"
32790	20
32984	20
32787	20
32759	20
33044	20
32956	20
32941	20
32792	20
33105	20
32860	20
33192	20
32744	20
32837	20
32914	20
33104	20
32911	20
33017	20
33260	20
33048	20
33155	20
33024	20
32737	20
32940	20
32894	20
33119	20
32914	20
32645	20
32868	20
33088	20
32798	20
32837	20
32878	20
32879	20
32939	20
33402	20
33365	20
32934	20
33583	20
32968	20
32987	20
32566	20
32699	20
33030	20
32684	20
32828	20
32967	20
33511	20
32985	20
32978	20
33130	20
33038	20
32956	20
33268	20
32738	20
33005	20
32819	20
32932	20
33236	20
33593	20
33005	20
33134	20
33562	20
32894	20
32854	20
32987	20
33326	20
33145	20
32688	20
32984	20
32885	20
32826	20
32914	20
33220	20
33141	20
32642	20
32989	20
33113	20
33219	20
33065	20
33096	20
