"rCRA"	"rError"
33237	50
32986	50
33276	50
33027	50
32985	50
32831	50
33305	50
33186	50
33398	50
33435	50
32978	50
33002	50
32918	50
33205	50
32871	50
33056	50
33121	50
33011	50
33410	50
33431	50
33185	50
32868	50
32719	50
33450	50
33651	50
33241	50
33540	50
33328	50
33347	50
33082	50
33466	50
33153	50
32916	50
32893	50
33487	50
33112	50
32982	50
33194	50
32894	50
33362	50
33263	50
32986	50
33360	50
32945	50
32869	50
33354	50
33353	50
32891	50
32841	50
33542	50
33546	50
33337	50
33141	50
33111	50
33419	50
33496	50
33176	50
33483	50
33588	50
33326	50
33147	50
33441	50
33016	50
32921	50
33218	50
33358	50
32726	50
33353	50
33235	50
33017	50
33404	50
33265	50
33249	50
33055	50
33333	50
33145	50
32976	50
33282	50
33529	50
33401	50
