"rCRA"	"rError"
30429	20
29399	20
30112	20
30071	20
30243	20
29159	20
29155	20
29685	20
29489	20
29214	20
29924	20
29335	20
29673	20
29329	20
29781	20
29749	20
29785	20
29754	20
29333	20
29571	20
29550	20
29273	20
30267	20
29290	20
29646	20
29709	20
29618	20
29535	20
29263	20
30451	20
29901	20
29341	20
29774	20
30192	20
30220	20
29256	20
29538	20
29195	20
30147	20
30484	20
30219	20
29425	20
29824	20
29596	20
29483	20
29405	20
30399	20
29427	20
29771	20
30004	20
30192	20
30558	20
29418	20
29315	20
29773	20
29419	20
29735	20
30220	20
29307	20
29276	20
30283	20
30013	20
30495	20
30414	20
30068	20
30470	20
29195	20
29521	20
29194	20
29593	20
29410	20
29738	20
29552	20
29281	20
29396	20
29633	20
29662	20
30358	20
29280	20
30296	20
