"rCRA"	"rError"
32440	20
32867	20
32306	20
32290	20
32937	20
32869	20
32818	20
32779	20
32821	20
32772	20
32701	20
32841	20
32144	20
32990	20
33001	20
32326	20
32735	20
32545	20
32316	20
32920	20
32497	20
32638	20
32479	20
32808	20
32776	20
32896	20
32164	20
32222	20
32338	20
32353	20
32924	20
32747	20
32712	20
32817	20
32879	20
32467	20
32185	20
32503	20
32820	20
32516	20
32757	20
32837	20
32400	20
32817	20
32688	20
32362	20
32561	20
32962	20
32511	20
32870	20
32578	20
32717	20
32999	20
32851	20
32376	20
32862	20
32199	20
32591	20
32647	20
32768	20
32893	20
32476	20
33026	20
32461	20
33026	20
32969	20
32937	20
32523	20
32240	20
32458	20
32394	20
32995	20
32613	20
32247	20
32621	20
32885	20
32372	20
32425	20
32306	20
32889	20
