"rCRA"	"rError"
29002	50
29414	50
29161	50
29043	50
29123	50
29030	50
29468	50
29303	50
29004	50
29107	50
29273	50
28845	50
29233	50
29387	50
28945	50
29005	50
29179	50
29135	50
29575	50
29387	50
29177	50
28860	50
29465	50
29034	50
28888	50
29136	50
28981	50
29118	50
29332	50
28654	50
29306	50
29350	50
28939	50
29432	50
29173	50
29409	50
29047	50
28889	50
29284	50
28986	50
29065	50
28904	50
29252	50
29536	50
29463	50
29181	50
29207	50
29235	50
29092	50
29092	50
28829	50
29163	50
29153	50
29512	50
28951	50
28740	50
29182	50
28922	50
29226	50
29390	50
29167	50
29076	50
28926	50
29564	50
29210	50
29203	50
29005	50
29404	50
29193	50
29092	50
29406	50
29307	50
28799	50
29051	50
29133	50
28911	50
29722	50
29350	50
29125	50
29243	50
