"rCRA"	"rError"
30082	50
29432	50
29807	50
30183	50
29603	50
29393	50
29887	50
30064	50
30409	50
29972	50
29812	50
29706	50
30502	50
30398	50
29534	50
29649	50
29211	50
29846	50
29240	50
30043	50
30282	50
30687	50
29425	50
29861	50
29669	50
29824	50
30069	50
29335	50
30241	50
30289	50
30498	50
29740	50
30468	50
29993	50
30382	50
29573	50
30449	50
29797	50
30271	50
29583	50
30477	50
29398	50
29218	50
29844	50
29849	50
29403	50
29660	50
29337	50
30808	50
30182	50
29785	50
30015	50
30098	50
30287	50
29530	50
29891	50
30384	50
29658	50
30372	50
30621	50
29515	50
29413	50
29762	50
30167	50
29260	50
30607	50
29589	50
30054	50
29274	50
30167	50
29387	50
29718	50
30579	50
30300	50
30032	50
29444	50
30002	50
29690	50
29385	50
30491	50
