"rCRA"	"rError"
29246	20
29403	20
30545	20
29775	20
29589	20
30497	20
30491	20
29550	20
29692	20
29677	20
30621	20
29628	20
30327	20
29269	20
30580	20
30114	20
30616	20
30012	20
29785	20
30273	20
30422	20
30454	20
31023	20
29802	20
30350	20
30189	20
29927	20
30601	20
30329	20
30255	20
29285	20
30682	20
30417	20
30312	20
30175	20
29737	20
29949	20
30060	20
30542	20
30407	20
29659	20
29372	20
30508	20
30404	20
30346	20
30519	20
30494	20
30388	20
30454	20
30174	20
30198	20
29204	20
30166	20
30291	20
30604	20
29282	20
30205	20
29794	20
30541	20
30069	20
29273	20
30275	20
29217	20
29598	20
29896	20
30336	20
30541	20
29985	20
30104	20
29824	20
30062	20
30011	20
30092	20
29722	20
30435	20
30427	20
30464	20
29509	20
29917	20
30203	20
