"rCRA"	"rError"
30198	20
30503	20
30869	20
30598	20
30568	20
30526	20
30600	20
30743	20
30466	20
30109	20
30816	20
30493	20
30091	20
30837	20
30504	20
30071	20
30588	20
30325	20
30492	20
30582	20
30395	20
30740	20
30766	20
30414	20
30901	20
30566	20
30551	20
30135	20
30761	20
30546	20
30796	20
30272	20
30877	20
30220	20
30189	20
30482	20
30327	20
30591	20
30734	20
29889	20
30504	20
30225	20
30684	20
30192	20
30328	20
30562	20
30602	20
30260	20
30028	20
30094	20
30602	20
30640	20
30797	20
30442	20
30450	20
30132	20
30347	20
30678	20
30598	20
30552	20
30541	20
30380	20
30030	20
30441	20
30337	20
30608	20
30594	20
30888	20
30275	20
30343	20
30763	20
30818	20
30499	20
30021	20
30358	20
30444	20
30071	20
30433	20
30571	20
29939	20
