"rCRA"	"rError"
28273	20
28125	20
28518	20
28529	20
28362	20
28419	20
28465	20
28333	20
28199	20
28138	20
28520	20
28370	20
28428	20
28351	20
28416	20
28409	20
28395	20
28443	20
28296	20
28308	20
28422	20
28612	20
28565	20
28357	20
28439	20
28424	20
28427	20
28276	20
28301	20
28575	20
28559	20
28319	20
28468	20
28478	20
28159	20
28424	20
28465	20
28345	20
28602	20
28409	20
28504	20
28323	20
28430	20
28249	20
28402	20
28506	20
28192	20
28609	20
28430	20
28286	20
28297	20
28696	20
28455	20
28455	20
28475	20
28452	20
28532	20
28588	20
28345	20
28429	20
28276	20
28696	20
28356	20
28425	20
28463	20
28605	20
28592	20
28505	20
28567	20
28216	20
28283	20
28175	20
28222	20
28408	20
28587	20
28548	20
28397	20
28413	20
28396	20
28591	20
