"rCRA"	"rError"
1449	20
1410	20
1217	20
1618	20
1046	20
1202	20
1113	20
1543	20
1289	20
1195	20
1116	20
1506	20
1249	20
1031	20
1241	20
1182	20
1112	20
1716	20
1235	20
1560	20
1910	20
1037	20
1293	20
1611	20
1312	20
1260	20
1532	20
1703	20
1901	20
1219	20
1679	20
1285	20
1110	20
1241	20
970	20
1156	20
1512	20
1619	20
1588	20
1164	20
1348	20
1529	20
1558	20
1238	20
1528	20
1227	20
1566	20
1332	20
1698	20
1208	20
1570	20
1237	20
1616	20
1428	20
1448	20
1121	20
1131	20
1461	20
1210	20
1662	20
1710	20
1203	20
1145	20
1769	20
1546	20
1625	20
1226	20
1262	20
959	20
1755	20
1219	20
1836	20
1489	20
1626	20
1440	20
1332	20
1114	20
1520	20
1235	20
1619	20
