"rCRA"	"rError"
33657	20
34251	20
34245	20
34245	20
34155	20
34345	20
33527	20
33689	20
33731	20
33943	20
33694	20
33714	20
33748	20
34090	20
33661	20
33646	20
33656	20
33766	20
33815	20
33605	20
33638	20
33526	20
34022	20
33508	20
34226	20
33488	20
34298	20
33681	20
34647	20
33771	20
34482	20
34217	20
33553	20
34105	20
34417	20
34566	20
34465	20
34240	20
34237	20
33523	20
33918	20
33563	20
33699	20
34255	20
33968	20
33906	20
33618	20
33550	20
34031	20
33672	20
33671	20
33874	20
34033	20
33906	20
33936	20
33664	20
33745	20
33847	20
34435	20
33693	20
34399	20
34305	20
33550	20
34198	20
34149	20
33900	20
34352	20
33735	20
34202	20
34550	20
33623	20
33780	20
33559	20
33489	20
33883	20
34304	20
33970	20
33486	20
33566	20
33696	20
